time,site,easting,northing,Year,richness,ca1.score
t2,S372,405195,561938,2005,18,0.936779962
t2,S373,390400,573300,2005,22,0.774921662
t2,S374,498106,478975,2004,18,-0.75275396
t2,S374,498106,478975,2005,16,-0.682503796
t2,S375,386300,577000,2004,20,0.520119132
t2,S377,382096,583611,2006,26,0.719570188
t2,S378,372300,587100,2006,22,0.595183455
t2,S379,363199,592909,2004,27,0.879846309
t2,S380,433100,564600,2005,14,-0.323426555
t2,S381,426455,565920,2006,11,-0.229025794
t2,S382,438126,370822,2004,12,-0.359181222
t2,S383,425104,557903,2004,11,-0.494719206
t2,S383,425104,557903,2005,17,-0.331045135
t2,S383,425104,557903,2006,9,-0.663973531
t2,S384,425687,556067,2004,14,-0.088503434
t2,S385,418634,560464,2005,17,0.447241058
t2,S385,418634,560464,2006,22,0.295569462
t2,S386,410024,555602,2004,23,0.068408165
t2,S387,407745,550269,2005,21,0.965698713
t2,S388,398333,551395,2006,14,1.386038908
t2,S389,414658,556178,2005,19,0.775943457
t2,S390,414639,556156,2004,24,0.481350357
t2,S387,407745,550269,2004,16,0.15468145
t2,S392,407732,550261,2006,29,0.985935097
t2,S393,406100,548900,2004,24,0.583969733
t2,S394,395726,549822,2006,20,1.071430727
t2,S395,417437,563242,2004,15,-0.035484251
t2,S396,408379,563598,2004,19,0.280535391
t2,S397,405300,561700,2004,23,0.546684087
t2,S398,401911,561450,2005,17,0.907694022
t2,S399,397550,563450,2004,17,0.720698798
t2,S400,391056,565968,2004,15,0.138378187
t2,S401,378400,564200,2005,13,0.927264659
t2,S402,369922,563239,2006,14,0.478363458
t2,S403,371627,546191,2004,17,0.671183034
t2,S403,371627,546191,2005,14,0.877596996
t2,S403,371627,546191,2006,17,1.335628167
t2,S404,387286,567762,2005,21,1.007808411
t2,S405,382996,556656,2005,15,0.830051215
t2,S406,379017,558258,2004,18,0.846904495
t2,S407,380300,546700,2004,16,0.89818028
t2,S408,371305,564240,2004,20,0.678085146
t2,S409,369819,563165,2006,10,0.755658104
t2,S410,368363,562011,2004,24,0.671358717
t2,S411,366757,560503,2004,26,0.74754526
t2,S412,371632,546786,2005,8,0.747518092
t2,S414,393179,571450,2006,26,0.206013986
t2,S415,392011,573297,2005,29,0.696110291
t2,S416,389800,574500,2006,26,0.754221581
t2,S417,386137,576535,2004,23,0.904194169
t2,S418,384910,578935,2006,23,0.698218144
t2,S419,386392,582335,2005,22,0.284092209
t2,S419,386392,582335,2006,21,0.310476629
t2,S420,414258,415787,2004,8,-0.387657231
t2,S420,414258,415787,2005,7,-0.4167525
t2,S421,388800,592600,2004,27,0.144540416
t2,S422,376155,602557,2005,18,1.136948287
t2,S423,392307,592902,2004,15,0.49414214
t2,S424,393513,592859,2004,23,0.163469617
t2,S425,388671,593180,2005,22,0.443465404
t2,S426,383795,583108,2006,24,0.842084952
t2,S427,378284,584987,2006,19,0.776218992
t2,S428,378573,585460,2006,23,0.884676123
t2,S429,363153,589225,2005,17,1.259293991
t2,S430,428442,552269,2006,15,-0.12124405
t2,S431,429610,547208,2004,20,-0.051060822
t2,S431,429610,547208,2005,12,0.160764829
t2,S431,429610,547208,2006,19,-0.187724146
t2,S432,428708,541007,2004,18,0.020097645
t2,S433,426523,537789,2004,22,0.144778673
t2,S434,420952,534353,2006,19,0.587344785
t2,S435,421048,530411,2004,28,0.215795852
t2,S436,414800,530700,2004,24,0.86675808
t2,S437,407446,536852,2005,16,1.115982296
t2,S437,407446,536852,2006,21,0.603384925
t2,S438,395700,538400,2005,15,0.753959383
t2,S438,395700,538400,2006,18,0.963434276
t2,S439,427926,551565,2005,9,0.141865787
t2,S440,425700,551500,2005,14,1.004465691
t2,S441,428488,551399,2004,10,-0.354346665
t2,S442,433489,549069,2004,16,0.191661044
t2,S443,433115,552590,2004,14,-0.385719957
t2,S444,427359,549543,2005,8,0.04327775
t2,S445,427800,548500,2006,9,-0.629353795
t2,S446,429300,541400,2004,9,-0.255759787
t2,S447,432003,541789,2006,22,0.592542998
t2,S448,427171,537897,2004,11,-0.353544432
t2,S449,430294,535091,2006,11,-0.268813576
t2,S450,429754,536686,2004,10,-0.33239262
t2,S451,430293,533509,2006,15,-0.6529646
t2,S453,416535,546231,2004,24,0.908486694
t2,S453,416535,546231,2005,19,1.129468895
t2,S453,416535,546231,2006,21,0.75004677
t2,S454,425492,540941,2006,18,0.213705706
t2,S455,419075,541309,2006,24,0.450928904
t2,S456,415019,548170,2006,23,0.063334217
t2,S457,423600,535900,2006,23,0.101046886
t2,S458,421924,528363,2005,11,-0.330778227
t2,S459,411425,525420,2004,28,0.667782921
t2,S459,411425,525420,2005,25,0.627417352
t2,S459,411425,525420,2006,23,0.591643392
t2,S460,418807,525421,2006,25,0.298652648
t2,S461,414940,530537,2005,11,1.029974636
t2,S462,411030,531965,2006,25,0.995516837
t2,S463,410628,536080,2006,15,0.633183574
t2,S464,407637,537536,2006,18,1.096815192
t2,S465,400548,534979,2006,20,1.142515791
t2,S466,398958,539870,2006,19,1.166535436
t2,S467,395280,538664,2005,9,0.983624946
t2,S468,393400,537900,2005,16,1.292086996
t2,S469,407774,452469,2006,23,0.564095139
t2,S470,385748,539606,2004,16,1.143420635
t2,S471,385733,539454,2005,12,0.694345749
t2,S472,441046,548154,2006,9,-0.332501972
t2,S473,434572,511368,2006,31,-0.02630968
t2,S474,431144,510074,2004,25,0.037990997
t2,S475,428987,509801,2004,26,0.260756392
t2,S476,424829,513590,2004,24,0.644477197
t2,S476,424829,513590,2006,24,0.494726038
t2,S477,417568,516295,2004,25,0.541772847
t2,S477,417568,516295,2005,17,0.743415154
t2,S477,417568,516295,2006,24,0.409287763
t2,S478,406443,515087,2004,28,0.432148529
t2,S478,406443,515087,2005,17,0.743697101
t2,S478,406443,515087,2006,22,0.64277968
t2,S482,393100,526000,2005,22,1.042827972
t2,S483,388927,528315,2004,24,0.778317133
t2,S484,383838,529713,2004,24,0.813751367
t2,S485,376075,533867,2004,21,0.911927433
t2,S486,448944,527840,2004,14,-0.320656791
t2,S486,448944,527840,2005,9,-0.461567346
t2,S486,448944,527840,2006,13,-0.153666466
t2,S487,447901,525744,2005,12,-0.439594871
t2,S488,512727,439102,2004,16,-1.176777419
t2,S488,512727,439102,2005,15,-0.911892432
t2,S489,443707,523478,2006,15,-0.104006348
t2,S490,436923,525311,2004,8,-0.545347818
t2,S490,436923,525311,2005,8,-0.631714735
t2,S490,436923,525311,2006,12,-0.407288251
t2,S491,443051,518646,2004,12,-0.489354205
t2,S494,429447,519468,2005,16,-0.636125145
t2,S495,428906,523271,2005,21,-0.644955442
t2,S495,428906,523271,2006,30,-0.705278297
t2,S496,428945,398061,2005,11,-0.192412887
t2,S497,431668,528523,2006,17,-0.74889408
t2,S498,437721,530688,2004,11,-1.04252663
t2,S498,437721,530688,2005,9,-0.675683102
t2,S498,437721,530688,2006,16,-1.112006415
t2,S499,429761,526209,2004,13,-0.875113423
t2,S500,421928,400404,2004,17,0.671687908
t2,S500,421928,400404,2005,12,0.886830576
t2,S500,421928,400404,2006,16,0.637906016
t2,S501,428189,510122,2004,31,0.0315985
t2,S502,421396,510404,2005,28,0.109772473
t2,S503,421193,515884,2006,26,-0.111828908
t2,S504,415643,517574,2006,28,0.368458409
t2,S506,408654,513253,2006,27,0.814000025
t2,S507,399499,513240,2005,25,0.589841291
t2,S508,400883,520031,2006,23,0.714786361
t2,S509,398885,523996,2004,20,0.974091066
t2,S510,395901,524041,2004,29,0.751003952
t2,S510,395901,524041,2006,29,0.836305163
t2,S511,386700,520900,2004,12,0.770709396
t2,S512,466727,521251,2006,15,0.487933371
t2,S513,471249,519079,2006,19,0.860894814
t2,S515,433846,389733,2004,16,-0.039732936
t2,S516,436123,531371,2004,14,-0.75907286
t2,S516,436123,531371,2005,11,-0.666770598
t2,S516,436123,531371,2006,14,-0.425753905
t2,S517,434800,531400,2005,9,-0.676445093
t2,S518,432800,530300,2004,8,-0.974757165
t2,S519,431625,516411,2005,21,-0.224961167
t2,S520,428392,513399,2005,15,-0.60982862
t2,S521,410916,411254,2006,12,0.24283892
t2,S522,414884,633508,2006,12,0.819368662
t2,S523,389000,647000,2006,28,0.176007874
t2,S524,392355,423268,2004,14,0.691455519
t2,S525,411801,635288,2005,15,-0.32817052
t2,S526,420404,592353,2006,22,0.168492571
t2,S527,423300,587600,2005,12,-0.094187709
t2,S528,419900,588100,2006,14,-0.139837279
t2,S529,490387,429746,2005,17,-0.363838318
t2,S529,490387,429746,2006,16,-0.593190764
t2,S530,419500,570000,2005,16,-0.326752117
t2,S531,419559,555155,2006,10,0.433739268
t2,S533,451817,462461,2004,23,-0.79319523
t2,S534,413148,550115,2006,8,-0.171258994
t2,S535,415000,525763,2005,12,0.437080522
t2,S536,388638,642806,2004,22,0.265757967
t2,S536,388638,642806,2005,19,0.71819955
t2,S536,388638,642806,2006,25,0.466456657
t2,S537,441187,453188,2004,28,-0.014753157
t2,S538,439497,453518,2005,30,0.035711023
t2,S539,448257,456271,2005,14,0.250467081
t2,S540,409427,476739,2004,27,0.811778021
t2,S540,409427,476739,2006,23,1.025819995
t2,S541,429720,574560,2004,14,-0.738213594
t2,S542,415772,465512,2004,27,0.674114394
t2,S542,415772,465512,2006,29,0.849320257
t2,S543,435045,456468,2005,26,0.29224578
t2,S544,392218,487759,2004,23,-0.055302867
t2,S545,429463,457751,2004,23,-0.157666405
t2,S546,424666,437128,2004,15,-0.288991684
t2,S546,424666,437128,2005,13,-0.322053201
t2,S547,479644,484390,2006,29,0.293816886
t2,S549,468607,479910,2004,28,0.318659163
t2,S550,425578,445915,2006,31,0.541149593
t2,S551,432268,388595,2004,20,0.130681903
t2,S552,440850,362141,2005,14,0.28655361
t2,S552,440850,362141,2006,16,0.229309114
t2,S553,442427,390486,2004,13,-0.39560395
t2,S553,442427,390486,2006,15,-0.411190593
t2,S554,404732,456247,2004,27,1.071004528
t2,S554,404732,456247,2005,24,0.960433524
t2,S554,404732,456247,2006,24,0.840689762
t2,S555,405852,423334,2004,22,0.2613782
t2,S556,403416,418775,2004,21,0.881323088
t2,S556,403416,418775,2005,22,0.527201926
t2,S556,403416,418775,2006,15,0.908827803
t2,S557,404523,420437,2006,20,0.638153112
t2,S558,479564,475361,2005,31,0.244016337
t2,S559,466514,479389,2004,27,0.274260003
t2,S560,435909,375484,2004,27,0.709869088
t2,S561,424602,403882,2004,20,-0.069768227
t2,S561,424602,403882,2005,21,0.124158999
t2,S562,461078,432336,2004,20,-1.27839364
t2,S563,474462,485312,2005,34,0.550852546
t2,S564,474463,479091,2006,30,0.359517721
t2,S565,435767,386381,2004,15,0.141411452
t2,S566,432794,382271,2004,25,0.339877931
t2,S566,432794,382271,2005,23,0.400342657
t2,S566,432794,382271,2006,18,0.470496806
t2,S567,443416,384320,2004,9,-0.428419571
t2,S568,419645,403615,2004,15,0.576841926
t2,S569,427654,417806,2004,13,-0.481235056
t2,S570,444579,378452,2006,8,-0.574721348
t2,S571,422619,420934,2006,8,-0.603636934
t2,S572,439100,370368,2004,12,-0.25934762
t2,S573,477680,518063,2006,26,0.838231922
t2,S574,516473,454777,2004,9,-0.693306501
t2,S574,516473,454777,2005,9,-0.728616233
t2,S575,424556,422795,2004,11,-0.668919141
t2,S576,443296,471412,2004,24,-0.266925485
t2,S576,443296,471412,2006,26,-0.334155566
t2,S577,436389,479785,2004,25,-0.137286794
t2,S577,436389,479785,2006,19,-0.303970737
t2,S578,431872,491772,2004,24,0.262366592
t2,S578,431872,491772,2006,26,0.104081415
t2,S579,393035,454082,2004,26,-0.092492016
t2,S580,443729,379908,2005,14,0.082723473
t2,S581,483363,482307,2005,26,0.319836415
t2,S582,445604,404705,2005,12,-0.548172121
t2,S583,409190,489411,2004,25,0.29306279
t2,S583,409190,489411,2005,23,0.620379307
t2,S583,409190,489411,2006,30,0.419958574
t2,S584,427067,478780,2004,27,0.078201877
t2,S584,427067,478780,2006,30,0.223709352
t2,S585,429337,489683,2004,24,-0.334328453
t2,S586,439684,466992,2004,32,-0.340605248
t2,S586,439684,466992,2005,32,-0.255602676
t2,S586,439684,466992,2006,29,-0.187985043
t2,S587,423113,446457,2004,30,0.655682117
t2,S587,423113,446457,2006,28,0.730051011
t2,S588,456501,416142,2004,16,-0.642742175
t2,S588,456501,416142,2005,19,-0.686660958
t2,S588,456501,416142,2006,22,-0.986828794
t2,S590,478602,214611,2004,14,-0.851084247
t2,S591,488460,151967,2004,11,-0.777541667
t2,S591,488460,151967,2006,13,-0.690991052
t2,S592,484150,160840,2006,15,-0.356611596
t2,S593,474270,163450,2004,17,-0.210985585
t2,S594,487094,157785,2005,22,-0.596863556
t2,S594,487094,157785,2006,17,-0.438704883
t2,S595,453407,248805,2004,21,-0.145327682
t2,S596,457645,198750,2004,21,-0.367436578
t2,S597,476340,168870,2005,23,-0.562253707
t2,S598,428206,201044,2006,19,-0.39828222
t2,S599,488270,170310,2004,18,-0.31465186
t2,S600,527610,145100,2006,13,-0.813046391
t2,S601,525640,173500,2004,13,-0.673976833
t2,S602,519348,220214,2004,25,-0.119186926
t2,S602,519348,220214,2005,26,-0.356160191
t2,S602,519348,220214,2006,26,-0.406716605
t2,S603,522669,216930,2004,20,-0.545831557
t2,S603,522669,216930,2005,20,-0.316354676
t2,S603,522669,216930,2006,21,-0.407534495
t2,S604,512748,208590,2004,22,-0.312361454
t2,S604,512748,208590,2005,18,-0.108661359
t2,S604,512748,208590,2006,12,0.00608069
t2,S605,528027,223317,2004,14,-0.415159921
t2,S605,528027,223317,2005,20,-0.401672798
t2,S606,492029,199112,2005,25,-0.213848933
t2,S607,505150,208250,2004,20,-0.354547056
t2,S607,505150,208250,2005,18,-0.180844434
t2,S607,505150,208250,2006,20,-0.459655613
t2,S608,503049,211263,2004,21,-0.735140437
t2,S608,503049,211263,2005,15,-0.534441272
t2,S608,503049,211263,2006,6,-0.552373466
t2,S610,550250,183200,2004,16,-1.226921011
t2,S612,498311,195366,2004,19,-0.501832468
t2,S612,498311,195366,2005,17,-0.143250847
t2,S613,425779,445876,2004,26,0.05451293
t2,S613,425779,445876,2006,24,0.084149784
t2,S614,508022,215090,2004,7,-1.029646938
t2,S614,508022,215090,2005,13,-0.599897254
t2,S614,508022,215090,2006,9,-0.938359057
t2,S616,518411,221220,2004,22,-0.324439292
t2,S616,518411,221220,2005,21,-0.18362892
t2,S616,518411,221220,2006,23,-0.319224052
t2,S617,510949,211734,2004,6,0.160668592
t2,S617,510949,211734,2005,13,-0.181728127
t2,S617,510949,211734,2006,10,-0.079855002
t2,S618,511323,211248,2005,17,-0.155750955
t2,S619,510395,211720,2005,12,-0.931963952
t2,S620,535300,193200,2006,9,-0.706875416
t2,S621,532820,199010,2004,11,-0.894557162
t2,S622,509860,221020,2004,9,-0.750087188
t2,S622,509860,221020,2006,11,-0.552669302
t2,S623,505300,194200,2004,20,-0.635914926
t2,S625,549030,205850,2006,15,-0.327722759
t2,S627,543000,218650,2005,16,-0.114520509
t2,S627,543000,218650,2006,14,-0.017058573
t2,S629,418788,445491,2004,25,0.126642852
t2,S629,418788,445491,2006,19,0.291940991
t2,S630,550065,224588,2004,17,-0.324436822
t2,S631,514912,204011,2004,13,-0.222145555
t2,S631,514912,204011,2005,24,-0.252415707
t2,S632,555100,194300,2005,11,-0.446261322
t2,S633,520037,167876,2006,21,-0.512306026
t2,S634,556400,192200,2005,12,-0.567165915
t2,S635,427010,413243,2005,15,0.332430453
t2,S636,550100,189800,2004,11,-0.870236978
t2,S636,550100,189800,2005,13,-0.698344208
t2,S637,553350,206850,2004,12,-0.633338442
t2,S638,515100,180140,2006,10,-0.716334286
t2,S639,510565,171030,2006,5,-0.956030198
t2,S640,538500,208200,2004,11,-1.1666088
t2,S641,529771,219790,2004,9,-0.410048412
t2,S641,529771,219790,2005,19,-0.463577982
t2,S641,529771,219790,2006,23,-0.467902593
t2,S642,536450,195700,2004,14,-1.391974741
t2,S643,547800,198000,2006,10,-0.596972707
t2,S644,550300,197400,2004,22,-0.739518764
t2,S644,550300,197400,2005,19,-0.670904178
t2,S645,537151,172408,2005,16,-0.641839293
t2,S646,504157,183566,2006,18,-0.608932998
t2,S647,514222,201418,2005,16,-0.065348927
t2,S648,512029,198067,2005,21,-0.487515282
t2,S649,521165,207696,2004,11,-0.803400826
t2,S650,515600,201500,2005,22,-0.419352616
t2,S651,523254,202380,2006,16,-0.695144756
t2,S652,516000,182700,2004,5,-0.594494307
t2,S653,511309,184709,2004,12,-1.108662254
t2,S654,533800,213800,2005,18,-1.025736514
t2,S655,548865,214960,2006,11,-0.75692744
t2,S656,518163,203619,2004,19,-0.871907731
t2,S656,518163,203619,2005,25,-0.890350199
t2,S657,541410,167270,2005,16,-0.241120932
t2,S657,541410,167270,2006,15,-0.252322617
t2,S658,537450,174390,2005,11,-0.628990671
t2,S659,520300,186100,2004,13,-1.067676257
t2,S660,399731,463920,2004,25,0.380492424
t2,S660,399731,463920,2006,27,0.475511426
t2,S661,549300,219200,2006,16,-0.775959193
t2,S662,515537,205438,2005,23,-0.35096917
t2,S663,533855,192488,2004,7,-0.38988299
t2,S664,511874,218297,2004,17,-0.549410707
t2,S665,536515,186502,2005,9,-0.449516801
t2,S666,550500,224000,2005,8,-0.55624057
t2,S666,550500,224000,2006,12,-0.391043185
t2,S667,549030,217620,2005,22,-0.915423215
t2,S668,501700,198750,2006,25,-0.273862652
t2,S669,520754,218006,2004,22,0.053944432
t2,S669,520754,218006,2005,29,-0.182280007
t2,S669,520754,218006,2006,25,-0.342699226
t2,S670,541700,211300,2006,23,-0.801098327
t2,S671,534200,198800,2006,14,-0.348811815
t2,S672,537000,198700,2006,18,-0.822019195
t2,S673,549800,219100,2005,21,-0.606542904
t2,S674,550600,220100,2006,11,-0.391739436
t2,S675,503941,174915,2004,20,-0.368794546
t2,S676,546600,196900,2004,25,-0.799186595
t2,S676,546600,196900,2005,20,-0.776553693
t2,S677,524005,189066,2006,12,-0.61590508
t2,S678,521700,189400,2005,12,-0.791704518
t2,S679,532700,213300,2005,22,-0.11035387
t2,S679,532700,213300,2006,31,-0.548636447
t2,S680,539400,201100,2006,9,-0.792667383
t2,S681,510414,178779,2005,15,-0.973849384
t2,S682,511165,174665,2006,13,-0.530433139
t2,S683,523041,203923,2004,20,-0.889918822
t2,S683,523041,203923,2005,19,-0.673045776
t2,S684,542353,187109,2005,17,-0.807783074
t2,S684,542353,187109,2006,20,-0.858369311
t2,S685,547760,200450,2005,9,-0.315476556
t2,S686,527885,166886,2004,23,-0.498666032
t2,S687,541400,190700,2005,16,-0.757297193
t2,S687,541400,190700,2006,17,-1.085803764
t2,S688,494730,197920,2005,14,-0.329928299
t2,S688,494730,197920,2006,15,0.090249158
t2,S689,501300,188350,2005,16,0.222267761
t2,S689,501300,188350,2006,22,0.017631139
t2,S690,509600,188100,2005,12,-0.662767324
t2,S691,505809,180966,2004,14,-0.434183365
t2,S692,513830,207452,2005,23,-0.5554277
t2,S693,403199,461076,2004,21,0.230711349
t2,S693,403199,461076,2005,18,0.479055525
t2,S693,403199,461076,2006,21,0.19608373
t2,S694,529500,165450,2004,16,-0.838051304
t2,S695,502654,206341,2004,14,-0.739053518
t2,S695,502654,206341,2006,18,-0.670093875
t2,S696,497900,199600,2006,16,-0.312422099
t2,S697,502648,198966,2004,26,-0.078811978
t2,S697,502648,198966,2005,20,0.01868734
t2,S697,502648,198966,2006,27,-0.255098907
t2,S698,504128,210065,2005,23,-0.417867097
t2,S698,504128,210065,2006,22,-1.111504416
t2,S699,509072,196255,2004,26,-0.86120341
t2,S700,504505,188290,2004,19,-0.389184388
t2,S700,504505,188290,2005,20,-0.268782306
t2,S701,548900,212500,2005,16,-0.143766988
t2,S702,528195,165255,2005,19,-0.40853685
t2,S704,529835,209755,2004,21,-0.297244789
t2,S704,529835,209755,2005,17,-0.158689007
t2,S704,529835,209755,2006,21,-0.163763689
t2,S705,527886,213403,2006,26,-0.122854047
t2,S706,537056,227494,2006,19,-0.592997159
t2,S707,538833,220132,2006,17,-0.233346267
t2,S708,535849,217446,2005,20,-0.115152741
t2,S708,535849,217446,2006,21,-0.152688629
t2,S709,539165,224801,2006,21,-0.197404766
t2,S710,556104,204058,2004,12,-0.356848313
t2,S711,521400,172950,2006,14,-0.636018607
t2,S712,542420,216910,2004,26,-0.077429826
t2,S712,542420,216910,2005,21,-0.225993774
t2,S712,542420,216910,2006,21,-0.326401222
t2,S713,528700,220400,2005,13,-0.43442901
t2,S713,528700,220400,2006,18,-0.679273833
t2,S714,433292,168770,2006,28,-0.351923266
t2,S715,408314,450001,2004,23,0.401048955
t2,S715,408314,450001,2006,23,0.350285483
t2,S716,448847,167344,2004,26,0.183146308
t2,S717,498380,155396,2004,23,-0.596160311
t2,S718,480735,156521,2005,18,-0.37396587
t2,S719,417169,220053,2004,32,-0.085108851
t2,S720,468098,221070,2005,10,-0.33097276
t2,S721,443144,445827,2004,29,-0.015799416
t2,S721,443144,445827,2006,28,-0.021440838
t2,S722,517290,150550,2005,20,-0.397613337
t2,S723,444393,389905,2006,14,-0.328793479
